claim_no,policy_no,claim_date,months_as_customer,injury,property,vehicle,total,collision_type,number_of_vehicles_involved,age,insured_relationship,license_issue_date,date,hour,type,severity,number_of_witnesses,suspicious_activity
5bd7359a-d3e1-4b6c-936b-0b569d3dd7fb,102108318,2017-09-03,271,400,400,2800,3600,Side Collision,4,40.0,wife,09-05-2016,2018-02-26,7,Multi-vehicle Collision,Total Loss,1,true
7918d8df-f6e7-4216-950b-c8f920919636,102086518,2016-07-21,136,5960,5960,41720,53640,Rear Collision,4,31.0,other-relative,12-12-2007,2017-02-12,8,Multi-vehicle Collision,Minor Damage,3,false
1ed72734-e504-458d-be42-528cd4dbd75f,102117569,2018-04-17,127,4730,4730,37840,47300,Side Collision,4,43.0,unmarried,24-04-2012,2018-10-31,15,Multi-vehicle Collision,Minor Damage,0,true
ff619c1b-e9a3-430f-b140-a669221abf11,102072640,2016-02-29,235,7050,14100,49350,70500,Side Collision,1,40.0,not-in-family,30-07-2008,2016-09-18,11,Single Vehicle Collision,Minor Damage,3,false
e92bb444-df57-4d1c-83ee-18f14f4a34b1,102069110,2016-01-08,231,10700,10700,42800,64200,Rear Collision,4,45.0,other-relative,04-10-2005,2016-07-31,23,Multi-vehicle Collision,Minor Damage,2,true
0c1cadd2-2933-41fb-a688-30fb41adef80,102105014,2017-05-21,174,0,6500,52000,58500,Rear Collision,1,36.0,other-relative,25-02-2013,2017-12-09,16,Single Vehicle Collision,Minor Damage,0,true
cbf9f723-cbd4-4873-ac8a-2fac8223b9b3,102069920,2016-01-08,156,5540,11080,44320,60940,Front Collision,1,35.0,own-child,30-01-2007,2016-07-31,5,Single Vehicle Collision,Major Damage,0,true
fef187f6-c8e1-4158-b765-21da609a1479,102134359,2019-09-08,232,15080,7540,52780,75400,Front Collision,4,27.0,not-in-family,12-05-2010,2020-03-22,5,Multi-vehicle Collision,Minor Damage,2,true
d45d4a7d-41db-4253-b88b-f7636f20a3b3,102126714/1,2019-03-22,438,9540,4770,28620,42930,Rear Collision,4,23.0,unmarried,12-06-2015,2019-09-28,0,Multi-vehicle Collision,Total Loss,3,true
54c33386-e253-4fc3-b62b-f7db8a6b01da,102117869,2018-07-06,241,16500,11000,44000,71500,Front Collision,4,44.0,not-in-family,13-03-2002,2019-01-09,22,Multi-vehicle Collision,Total Loss,1,false
c8cb9d0b-6467-466f-9e93-ee9237a21051,102089003,2016-08-20,347,6720,6720,53760,67200,Side Collision,4,34.0,not-in-family,24-12-2006,2016-12-28,9,Multi-vehicle Collision,Total Loss,1,false
16907e46-f6e0-4318-9589-e3ea1e220ba5,102148026,2020-08-13,207,3310,3310,23170,29790,Side Collision,4,31.0,own-child,07-04-2011,2021-01-31,9,Multi-vehicle Collision,Minor Damage,2,false
07a71951-84b6-46d3-afc9-c261b12cbd1b,102126865,2019-04-17,91,7960,3980,27860,39800,Front Collision,4,29.0,other-relative,27-01-2013,2019-09-28,12,Multi-vehicle Collision,Major Damage,2,false
972dfbce-5735-4d1d-801b-81db567dcefa,102089802,2016-09-01,437,15620,7810,54670,78100,Front Collision,1,23.0,unmarried,12-06-2015,2017-01-04,23,Single Vehicle Collision,Total Loss,3,false
ed773ede-e628-4940-ba6a-28b989ef318b,102102359,2017-03-18,369,11040,11040,44160,66240,null,1,43.0,wife,15-07-2006,2017-08-31,15,Parked Car,Minor Damage,2,false
3244741a-da2a-4318-971b-57380965cfa0,102051195,2016-02-08,275,680,680,6120,7480,null,1,39.0,unmarried,09-04-2015,2016-06-30,3,Single Vehicle Collision,Major Damage,0,false
097c79e5-c5ea-446f-a3bc-7a6f3acc429c,102077598,2016-03-30,328,11040,5520,38640,55200,Side Collision,1,29.0,unmarried,08-05-2015,2016-08-24,16,Single Vehicle Collision,Minor Damage,3,true
c159958d-684d-4c1a-b717-c2e7a409b806,102140651,2020-02-09,83,900,900,3600,5400,Rear Collision,1,33.0,husband,11-08-2009,2020-07-30,0,Vehicle Theft,Trivial Damage,2,false
0fed2141-32fd-447b-98c0-aeaec5bc2942,102132452,2019-07-18,4,5940,11880,41580,59400,Side Collision,4,33.0,other-relative,11-08-2009,2019-11-26,2,Multi-vehicle Collision,Major Damage,1,false
a5ff9058-d978-4c4d-a744-eaef0cbd1cf4,102064647,2016-02-08,105,0,11400,45600,57000,Side Collision,4,37.0,other-relative,02-05-2013,2016-07-13,16,Multi-vehicle Collision,Trivial Damage,0,false
8a159e4d-ed5c-4e33-9b87-4852e1c538f1,102098488,2017-01-01,377,12980,19470,58410,90860,Rear Collision,1,43.0,not-in-family,23-02-2005,2017-06-05,10,Single Vehicle Collision,Total Loss,2,false
09bd6bbd-c506-46f5-92d4-9a6737b540d7,102078227,2016-04-07,89,9840,9840,39360,59040,Side Collision,4,35.0,own-child,12-04-2009,2016-09-27,0,Multi-vehicle Collision,Major Damage,2,false
e1297b65-f3a1-4207-884a-0ae0054c0054,102118917,2018-05-26,298,0,3600,25200,28800,Rear Collision,4,45.0,wife,17-11-2001,2018-10-28,18,Multi-vehicle Collision,Minor Damage,3,false
f6379715-ffcd-4948-b613-7712354b3009,102150042,2020-10-05,72,11860,5930,41510,59300,Side Collision,1,35.0,other-relative,12-04-2009,2021-03-28,10,Single Vehicle Collision,Total Loss,0,true
13d0c7da-6bcb-44ef-8f31-8820648f05a9,102126506,2019-02-02,142,1020,1020,4080,6120,Side Collision,1,35.0,husband,03-01-2013,2019-07-13,23,Parked Car,Total Loss,0,false
068065ef-b4b3-458c-a913-74c7d4922300,102139415,2020-01-11,172,8160,4080,32640,44880,Side Collision,1,24.0,wife,03-04-2014,2020-04-10,12,Single Vehicle Collision,Major Damage,3,false
518f0d38-6659-4a24-94c9-84b8c6638e80,102124400,2019-01-25,260,490,490,3920,4900,Rear Collision,1,33.0,own-child,26-10-2008,2019-05-18,23,Single Vehicle Collision,Total Loss,3,false
252ab62a-8e7a-41b8-a943-760226991f4e,102119916,2018-06-24,63,4710,9420,42390,56520,Front Collision,1,39.0,own-child,31-08-2010,2018-12-09,6,Single Vehicle Collision,Major Damage,3,false
2318bd07-f4f6-482a-a857-9f1de98baa39,102085588,2016-07-07,133,4270,4270,34160,42700,null,1,37.0,wife,10-03-2009,2016-12-20,2,Single Vehicle Collision,Minor Damage,2,false
8f40fc02-0521-42ec-bfd0-c2528cf0ccb4,102051869,2016-02-08,156,1120,560,3920,5600,Side Collision,4,35.0,not-in-family,15-12-2015,2016-07-25,3,Multi-vehicle Collision,Total Loss,1,true
a82e5f3d-db16-446c-a612-a08bbefd08e5,102061986,2016-03-08,230,10520,10520,42080,63120,Rear Collision,4,52.0,not-in-family,22-11-1980,2016-07-21,7,Multi-vehicle Collision,Trivial Damage,0,false
6d742f5b-0432-4889-917c-ca497a0a8e36,102141522,2020-02-28,172,900,900,3600,5400,Front Collision,1,27.0,not-in-family,24-12-2013,2020-07-22,6,Single Vehicle Collision,Major Damage,2,false
aa894c0d-fb39-4f28-ad4a-cc9b6be43dad,102057534,2016-03-08,230,4280,8560,34240,47080,Front Collision,1,39.0,unmarried,09-08-2000,2016-07-31,0,Single Vehicle Collision,Total Loss,2,false
fc2f2f11-050d-4601-a005-c43eab338145,102067543,2016-03-08,174,6050,12100,36300,54450,Side Collision,4,38.0,own-child,25-09-2013,2016-07-13,14,Multi-vehicle Collision,Minor Damage,3,false
58be73ec-bbe0-48f1-b838-dea1896244d1,102084679,2016-06-25,399,15920,15920,47760,79600,null,1,20.0,own-child,04-11-2015,2016-11-19,23,Single Vehicle Collision,Total Loss,2,false
83635950-0a52-4e9f-83f2-2086fb7d2948,102067473,2016-03-08,339,5270,10540,36890,52700,Rear Collision,4,30.0,other-relative,29-12-2004,2016-08-02,9,Multi-vehicle Collision,Minor Damage,3,true
ce816af0-baf4-464a-9b8e-b90d12d4a8ed,102135045,2019-09-18,254,670,670,4690,6030,null,4,45.0,unmarried,25-04-2005,2020-02-05,7,Multi-vehicle Collision,Major Damage,0,false
fa8e0478-3cbf-48d7-a3ac-ef63e536dbc2,102122623,2018-09-26,257,15400,7700,53900,77000,Front Collision,1,45.0,wife,04-10-2005,2019-01-31,18,Parked Car,Major Damage,1,true
e8fd282c-a7f0-4458-bf61-278300c0070d,102082834,2016-06-05,257,6950,13900,55600,76450,Front Collision,1,29.0,not-in-family,03-11-2008,2016-10-25,12,Parked Car,Total Loss,3,false
d5529ba9-80ec-41c1-8f69-64a57f1eb106,102083690,2016-06-15,186,6940,6940,55520,69400,Front Collision,4,47.0,own-child,29-05-2000,2016-11-07,5,Multi-vehicle Collision,Total Loss,0,false
3e23b262-231f-40e0-a721-ce749cac0c5c,102099939,2017-01-28,146,5540,11080,38780,55400,Side Collision,1,29.0,other-relative,25-05-2015,2017-06-20,23,Single Vehicle Collision,Major Damage,2,false
b0bec682-d8d8-4be1-8937-1ffa1d6b3076,102125510,2019-03-17,324,5750,11500,46000,63250,Front Collision,4,34.0,own-child,21-10-2009,2019-08-02,13,Multi-vehicle Collision,Minor Damage,3,false
85e2e104-b45b-4481-b044-50746210489c,102151854,2021-01-03,225,6970,6970,55760,69700,null,1,51.0,husband,16-08-1995,2021-03-16,3,Vehicle Theft,Total Loss,2,false
8e9c2441-9dde-45cc-b455-e3564e4dfcec,102097797,2016-12-31,107,13000,13000,58500,84500,Rear Collision,4,43.0,own-child,19-04-2015,2017-05-27,8,Multi-vehicle Collision,Minor Damage,1,false
063515d1-09e0-46ab-af8a-662f1e0fcacd,102073391,2016-04-08,157,0,11400,45600,57000,Rear Collision,4,29.0,not-in-family,22-08-2005,2016-03-15,1,Multi-vehicle Collision,Total Loss,1,false
68ac2b34-f84c-4719-aca1-dd61751f2f41,102090178,2016-09-07,256,13100,13100,58950,85150,Front Collision,1,35.0,husband,07-03-2010,2016-08-19,9,Parked Car,Minor Damage,0,false
92414023-7299-4b1f-9e87-0e9a8eb1f833,102139245,2020-01-05,259,14940,7470,59760,82170,Rear Collision,4,35.0,unmarried,07-03-2010,2019-11-01,9,Multi-vehicle Collision,Total Loss,1,false
9d9fd9d0-ba8c-4584-b06b-0f0a17790d8c,102099087,2017-01-08,270,11860,5930,41510,59300,Front Collision,4,23.0,husband,14-11-2011,2017-05-04,0,Multi-vehicle Collision,Major Damage,3,false
12b627f7-c3d6-4454-91af-a2dbfb57a7da,102067813,2016-04-08,269,9360,9360,46800,65520,null,1,47.0,unmarried,19-01-2014,2016-08-03,1,Single Vehicle Collision,Major Damage,1,false
2abace51-dac4-4f26-9ca7-45cb739a0c94,102104195,2017-04-30,152,6050,12100,36300,54450,Front Collision,4,41.0,own-child,03-07-1999,2017-08-20,23,Multi-vehicle Collision,Major Damage,2,false
c68e5be4-3650-40aa-8362-1fe79c1354df,102055304,2016-04-08,296,11040,11040,49680,71760,Side Collision,1,42.0,husband,21-02-2010,2016-06-04,7,Single Vehicle Collision,Minor Damage,2,false
4d199596-e018-4c4d-923d-f2d11cdf2d84,102114379,2018-01-19,254,11000,5500,44000,60500,Rear Collision,1,54.0,own-child,06-04-1983,2018-04-07,14,Single Vehicle Collision,Total Loss,2,false
58b8d0cb-2c5c-4956-870a-84be10504ba0,102149625,2020-09-23,436,360,720,2520,3600,Front Collision,4,38.0,husband,27-01-2010,2020-12-08,13,Multi-vehicle Collision,Total Loss,2,false
d1de25f5-d3ba-4b86-881b-e41fe8c28da8,102058896,2016-04-08,461,7420,14840,51940,74200,Rear Collision,4,46.0,other-relative,18-07-1996,2016-07-12,21,Multi-vehicle Collision,Total Loss,2,false
96843e87-3c37-4899-9d75-859fe099932f,102152650,2020-12-16,182,1020,1020,4080,6120,Side Collision,4,48.0,own-child,14-09-2014,2021-04-11,13,Multi-vehicle Collision,Major Damage,3,false
a675e3ba-4d8d-49cc-a7eb-8ab7a0e2bed3,102095289,2016-11-20,253,4240,2120,12720,19080,null,4,88.0,not-in-family,19-01-1986,2017-02-21,13,Multi-vehicle Collision,Minor Damage,2,false
0476bec1-ada6-49ee-9698-641f635c6a46,102145338,2020-06-07,210,6400,19200,44800,70400,Rear Collision,1,33.0,other-relative,06-05-2010,2020-07-30,14,Single Vehicle Collision,Minor Damage,1,false
92cd90fa-7483-4a47-bd08-41b3eb55ab04,102147816,2020-08-05,81,620,1240,4960,6820,Rear Collision,1,55.0,unmarried,21-10-1985,2020-09-29,3,Single Vehicle Collision,Minor Damage,2,true
6b874027-5488-4408-8fce-befd1656b38c,102129190,2019-04-07,402,12820,6410,57690,76920,Front Collision,1,33.0,wife,11-12-2015,2019-05-31,14,Vehicle Theft,Total Loss,1,true
2666907e-05c3-4d8e-ae31-b2f9d4374447,102080123,2016-07-08,189,10100,5050,35350,50500,Side Collision,1,51.0,other-relative,25-02-1982,2016-07-30,23,Single Vehicle Collision,Minor Damage,0,false
9bdd75ea-674c-4379-b698-251932c5106d,102150702,2020-10-17,373,12960,12960,45360,71280,Front Collision,4,25.0,other-relative,27-01-2013,2020-10-27,13,Multi-vehicle Collision,Total Loss,2,false
a17ecaef-2e32-4787-b557-567a62727f1c,102078291,2016-07-08,22,13700,20550,61650,95900,Side Collision,1,23.0,husband,06-12-2012,2016-08-03,11,Single Vehicle Collision,Total Loss,3,false
66f543ba-25a9-450b-a31f-8ed8b6de2df3,101618325,2020-05-30,136,660,1320,4620,6600,Front Collision,4,19.0,husband,03-09-2015,2020-06-25,6,Multi-vehicle Collision,Minor Damage,1,false
96f4e263-7350-4a44-b142-0293e7c37f91,102096488,2016-12-04,246,350,350,3150,3850,Side Collision,4,40.0,own-child,21-05-2014,2016-12-06,16,Multi-vehicle Collision,Major Damage,1,false
94a10cb7-45ee-4255-a64c-464550fee082,102107497,2017-07-20,360,6860,6860,48020,61740,Rear Collision,4,52.0,not-in-family,23-03-2008,2017-07-31,19,Multi-vehicle Collision,Minor Damage,0,false
21ff1c6d-042c-47b3-bff9-191218c51e0b,102080784,2016-07-08,95,1020,1020,4080,6120,Side Collision,4,30.0,own-child,08-07-2013,2016-08-02,0,Multi-vehicle Collision,Total Loss,0,false
6ed81976-0544-42d0-a2ac-5c2eea8c153f,102085833,2016-07-08,101,5020,5020,35140,45180,null,1,36.0,other-relative,29-01-2008,2016-07-28,20,Single Vehicle Collision,Major Damage,1,false
9c0cabaa-7e04-479b-b6bc-464171ac1a74,102079356,2016-07-08,461,1240,620,4960,6820,Rear Collision,4,51.0,husband,04-11-1996,2016-08-02,22,Multi-vehicle Collision,Minor Damage,1,false
c7a39dce-738a-41da-b53b-9049232df2ce,102145579,2020-06-11,199,420,840,3360,4620,Front Collision,4,42.0,not-in-family,19-11-2003,2020-07-10,20,Multi-vehicle Collision,Major Damage,3,false
606a6dda-6ec3-4182-bba1-c5a6a01de0ed,102093678,2016-10-29,458,450,450,3600,4500,null,4,38.0,not-in-family,14-02-2006,2016-11-11,0,Multi-vehicle Collision,Major Damage,0,false
32802137-19a8-4c43-a9cd-8c6a27b6b24f,102100723,2017-02-10,252,6150,12300,43050,61500,null,1,55.0,husband,07-02-2004,2017-02-22,10,Single Vehicle Collision,Minor Damage,1,false
d8a99c3a-a0c3-42d4-b99d-b0415c50f0a9,102094097,2016-11-11,438,900,450,3600,4950,Side Collision,4,25.0,husband,21-03-2010,2016-10-31,23,Multi-vehicle Collision,Minor Damage,0,false
b35dc373-0fcc-4d35-a676-dc28f9fb0fbb,102137096,2019-11-08,468,10940,10940,38290,60170,Front Collision,1,37.0,husband,25-01-2005,2019-11-29,21,Single Vehicle Collision,Trivial Damage,0,false
d18348f8-6fc0-4efb-b3c9-42998852fe64,102051176,2016-04-15,278,7590,15180,60720,83490,Front Collision,4,31.0,not-in-family,29-10-2007,2016-03-28,5,Multi-vehicle Collision,Minor Damage,3,false
e2b07c89-af01-44ff-bacf-0eb045befbb6,102136609,2019-10-26,287,12100,6050,42350,60500,Side Collision,4,26.0,other-relative,07-06-2015,2019-10-19,0,Multi-vehicle Collision,Major Damage,2,false
ab35078c-b135-4ad1-93db-a9f74a253512,102055518,2016-07-08,250,13040,13040,52160,78240,Rear Collision,1,34.0,unmarried,13-09-2004,2016-07-24,3,Single Vehicle Collision,Total Loss,3,false
9ead9878-9df2-43e6-b0fe-1c980b055e1f,102078945,2016-07-08,461,5590,11180,44720,61490,Side Collision,4,36.0,other-relative,11-03-2015,2016-07-18,11,Multi-vehicle Collision,Minor Damage,1,false
e6ce7e60-80bb-454f-98c6-338c5a279aeb,102137162,2019-11-09,119,5600,5600,44800,56000,Front Collision,4,28.0,own-child,08-01-2016,2019-10-18,9,Multi-vehicle Collision,Major Damage,3,false
8515d55f-05a4-4265-abca-0228538efa36,102126572,2019-02-03,287,10860,10860,38010,59730,Side Collision,4,33.0,other-relative,13-03-2013,2019-02-01,11,Multi-vehicle Collision,Minor Damage,0,false
2178de69-e2b1-45de-9170-026778485b8f,102098696,2017-01-31,266,590,1180,4720,6490,Rear Collision,1,42.0,not-in-family,02-10-2014,2017-01-04,22,Single Vehicle Collision,Total Loss,0,true
d5eb2a72-ddaf-42a6-a0fb-15d9f0a67945,102081057,2016-08-08,334,6910,6910,55280,69100,Front Collision,4,30.0,other-relative,07-12-2011,2016-08-05,14,Multi-vehicle Collision,Minor Damage,0,false
d9f07193-85ea-4d9c-b74f-9e7f91c42d89,102129894,2019-06-19,260,1760,880,6160,8800,Front Collision,4,26.0,unmarried,15-03-2009,2019-06-15,7,Multi-vehicle Collision,Total Loss,0,false
fb7a0456-980d-479c-9163-b58515d77226,102139126,2020-01-03,275,12380,12380,49520,74280,Rear Collision,4,23.0,own-child,29-09-2014,2019-12-30,23,Multi-vehicle Collision,Minor Damage,0,false
ca987bf2-b698-49e3-a2a4-6b9d425200f4,102077308,2016-08-08,29,18520,18520,64820,101860,Front Collision,1,37.0,own-child,17-12-2000,2016-08-06,8,Single Vehicle Collision,Total Loss,0,false
51bb18d0-ebcc-4d61-b588-f6bdaaff39ac,102073448,2016-08-08,108,10100,5050,35350,50500,Side Collision,1,31.0,unmarried,23-11-2008,2016-08-04,22,Parked Car,Minor Damage,3,false
cb3ae05b-8bf6-408a-888a-966265cdc0bb,102089369,2016-08-26,239,8720,4360,30520,43600,Front Collision,4,42.0,own-child,24-04-2006,2016-07-29,0,Multi-vehicle Collision,Trivial Damage,3,false
83f8773b-4b4f-4107-a112-8d187bb04770,102114975,2018-02-07,135,14100,14100,63450,91650,Rear Collision,1,25.0,not-in-family,02-03-2013,2018-02-02,19,Vehicle Theft,Total Loss,3,false
a27be066-e495-46bc-ad0c-33d3b41a1a4b,102137106,2019-11-09,155,14920,14920,59680,89520,Rear Collision,4,50.0,own-child,17-01-2000,2019-10-15,13,Multi-vehicle Collision,Total Loss,0,false
5ef5a03c-0aec-49f9-b597-61174c2b7a4a,102126295,2019-01-27,441,13800,6900,48300,69000,Side Collision,1,44.0,own-child,20-11-2014,2019-01-26,18,Single Vehicle Collision,Trivial Damage,1,false
a7849854-3402-4ab2-a3e3-f7630424acff,102081636,2016-08-08,204,4780,4780,38240,47800,Side Collision,1,20.0,other-relative,27-08-2014,2016-04-30,6,Single Vehicle Collision,Minor Damage,1,false
14eba535-6dc5-415f-ab3e-c09be1fcca5c,102080494,2016-08-08,10,13800,9200,32200,55200,Rear Collision,1,30.0,own-child,18-08-1993,2016-06-28,0,Single Vehicle Collision,Minor Damage,0,false
25108935-4f08-4b11-8c1d-2bd617018112,102141231,2020-02-21,290,11300,11300,45200,67800,Front Collision,1,34.0,wife,13-02-2012,2020-02-09,11,Parked Car,Minor Damage,1,false
f6bbb289-416e-48a3-b47e-5bd50d19f074,102097559,2016-12-18,264,5890,11780,53010,70680,Front Collision,4,24.0,unmarried,19-10-2010,2016-12-10,6,Multi-vehicle Collision,Minor Damage,1,false
5bc5cb5f-27cb-4128-a2bb-eeeb155f8a80,102118519,2018-05-16,259,490,490,3920,4900,Side Collision,1,38.0,own-child,25-05-2015,2018-05-14,13,Single Vehicle Collision,Major Damage,1,false
adf414a8-3288-4642-af88-47684f304974,102104921,2017-05-20,256,7100,7100,49700,63900,Front Collision,1,20.0,not-in-family,23-07-2014,2017-05-18,23,Single Vehicle Collision,Trivial Damage,0,false
0424872f-be10-4086-9f6b-24266d8f3f33,102126514,2019-02-02,148,17680,8840,61880,88400,Side Collision,4,34.0,husband,05-09-2010,2019-02-01,22,Multi-vehicle Collision,Total Loss,1,false
e2eae0ca-b43e-4deb-be81-5724c8ddfd0b,102100264,2017-02-03,149,6080,12160,48640,66880,Front Collision,1,32.0,husband,08-04-2012,2017-01-20,17,Parked Car,Minor Damage,1,false
25cc7e83-aa3f-4ced-8926-372d9f4335e8,102068799,2016-08-08,109,14080,7040,49280,70400,Rear Collision,1,36.0,other-relative,22-12-2008,2016-08-04,3,Single Vehicle Collision,Total Loss,0,false
e813a936-46a0-4eec-a4ea-b19ae1154e3d,102084399,2016-08-08,229,560,280,2240,3080,Rear Collision,1,37.0,wife,03-07-2011,2016-08-07,10,Single Vehicle Collision,Trivial Damage,0,false
7f665ddb-0b98-4be1-bbcc-2988511ce87e,102120069,2018-07-05,153,1020,1020,4080,6120,Front Collision,4,51.0,not-in-family,13-01-2010,2018-02-23,16,Multi-vehicle Collision,Total Loss,3,false
19841e49-cb7c-402f-805b-5a5d30dc65ac,102052225,2016-05-07,202,12820,6410,44870,64100,Rear Collision,1,37.0,unmarried,03-05-2011,2016-05-02,8,Single Vehicle Collision,Minor Damage,3,false
9ef53357-f71d-44da-97f3-6354dc259972,102133407,2019-08-11,128,5550,11100,44400,61050,Rear Collision,1,33.0,other-relative,21-12-2009,2018-10-03,6,Single Vehicle Collision,Minor Damage,0,false
08e755d4-1e2a-47c4-8496-e217be8ccdf6,102108868,2017-08-24,126,5360,10720,42880,58960,null,1,47.0,other-relative,04-04-1993,2017-08-21,13,Single Vehicle Collision,Major Damage,0,true
797867d5-79e6-4747-a130-cfe600c5b9d3,102109901,2017-09-24,194,6880,6880,48160,61920,Rear Collision,4,34.0,other-relative,23-08-2003,2017-09-20,18,Multi-vehicle Collision,Minor Damage,1,false
7496ed84-977c-402c-a2bf-ad5d6040031a,102082624,2016-08-08,194,11100,11100,38850,61050,Front Collision,1,19.0,other-relative,30-04-2015,2016-08-08,8,Single Vehicle Collision,Major Damage,1,false
d3d3fcde-ce0d-4d10-af70-af474046c224,102139216,2020-01-05,228,14380,7190,57520,79090,Side Collision,4,31.0,other-relative,02-09-2012,2020-01-02,7,Multi-vehicle Collision,Total Loss,0,false
485ca92f-09ad-4c58-bce6-e3fa98f6fd44,102058911,2016-09-08,276,7420,7420,51940,66780,Rear Collision,4,32.0,not-in-family,12-11-2012,2016-07-31,5,Multi-vehicle Collision,Minor Damage,3,false
9475d1f7-0ff9-4ef8-973b-62fd25929596,102066986,2016-09-08,245,13880,6940,48580,69400,null,4,43.0,wife,02-10-2006,2016-02-08,1,Multi-vehicle Collision,Trivial Damage,2,false
3513a1fa-a5b9-4bc4-89c6-6cba76040e16,102070606,2016-09-08,296,8500,8500,34000,51000,null,1,37.0,own-child,07-02-2005,2016-07-31,13,Single Vehicle Collision,Major Damage,0,false
5ed7b782-fd36-4e2b-9e1e-042fbce8538e,102099845,2017-01-27,223,11400,11400,45600,68400,null,4,29.0,unmarried,27-08-2014,2016-08-20,10,Multi-vehicle Collision,Major Damage,3,false
e58b834e-e808-4ee9-8093-d2cfaf1c64f8,102143780,2020-04-23,309,5870,11740,46960,64570,null,4,34.0,other-relative,14-09-2015,2019-09-11,23,Multi-vehicle Collision,Minor Damage,3,true
f06f4fb5-78c6-400e-97d7-67d71bd5e915,102142125,2020-03-12,1,11220,11220,44880,67320,Front Collision,4,29.0,wife,08-11-2005,2020-02-10,13,Multi-vehicle Collision,Trivial Damage,0,true
c9cc982f-157b-4903-86f2-0a2727e7ae9c,102054937,2016-06-27,119,10940,10940,38290,60170,null,1,31.0,other-relative,10-10-2013,2016-05-20,2,Single Vehicle Collision,Minor Damage,3,false
e99bac4d-a346-461d-be3a-567d708ea75e,102102606,2017-03-24,295,420,840,3360,4620,Side Collision,1,33.0,not-in-family,08-06-2014,2017-02-21,17,Single Vehicle Collision,Minor Damage,0,false
ec0851c9-b6d1-414a-bbbd-dbd2346bca86,102103559,2017-04-15,210,8780,8780,30730,48290,Front Collision,4,36.0,not-in-family,10-10-2010,2017-02-08,0,Multi-vehicle Collision,Total Loss,0,false
